positive,negative,brightness,loudness,speaking,whole_words,mean
4.668354476,-0.459842875,0.362058364,0.022343369,-0.011741039,-0.021654328,1
5.037540121,-0.398037694,0.363746912,0.024302333,0.034119722,-0.015147723,1
5.503765823,-0.333458669,0.362236268,0.025998628,0.051602455,-0.010419453,1
6.057608568,-0.271311139,0.355672237,0.027875681,0.043469114,-0.007056258,1
6.65680018,-0.214958676,0.344775819,0.030990575,0.020755826,-0.004709913,1
7.248970646,-0.166204169,0.331723962,0.035264608,-0.006191685,-0.003101608,1
7.777317169,-0.125639183,0.319006085,0.039991607,-0.030720767,-0.002016881,1
8.196694958,-0.093004194,0.308382386,0.045431319,-0.049613981,-0.001296103,1
8.430400327,-0.026487943,0.300360572,0.052208148,-0.061927198,-0.00082372,1
8.180808496,0.289768504,0.293910389,0.060083704,-0.067985136,-0.000518068,1
7.228200429,0.980387096,0.287845154,0.065483542,-0.068748028,-0.000322643,1
5.681713469,1.913665332,0.281887378,0.064747338,-0.065448866,-0.00019908,1
3.866032147,2.862383487,0.276408481,0.057951485,-0.05937366,-0.000121764,1
2.151995847,3.616996884,0.271845674,0.047936476,-0.051714314,-7.39E-05,1
0.812445813,4.002482991,0.268491281,0.037931235,-0.035803016,-4.44E-05,1
-0.015495333,3.95425236,0.26651779,0.029786141,0.027395084,-2.66E-05,1
-0.149903129,3.522162832,0.265879903,0.024680851,0.160173881,-1.57E-05,1
0.496326224,2.828266769,0.266169231,0.022803791,0.336882171,-9.28E-06,1
1.699270456,2.020747319,0.269029676,0.02362882,0.481782383,-5.43E-06,1
2.832128934,1.229188166,0.284727483,0.025001318,0.540451209,-3.16E-06,1
3.44407173,0.540529648,0.31876142,0.025374431,0.519509821,-1.83E-06,1
3.507688417,-0.002117066,0.365727132,0.024969138,0.487871303,-1.05E-06,1
3.209024011,-0.389221678,0.415514569,0.024199517,0.501302055,-6.01E-07,1
2.747629975,-0.63267943,0.45868572,0.023927367,0.566575507,-3.42E-07,1
2.26222173,-0.755864175,0.488438408,0.024886788,0.662090922,-1.94E-07,1
1.829548714,-0.786584055,0.501500995,0.026699914,0.762645042,-1.09E-07,1
1.485748457,-0.752432764,0.499173742,0.028226929,0.850885816,-6.12E-08,1
1.265965611,-0.677927999,0.485773732,0.028794679,0.918575266,-3.42E-08,1
1.268201112,-0.581080555,0.465226023,0.028204441,0.963941879,-1.90E-08,1
1.569663311,-0.464874963,0.43991652,0.026632917,0.988810482,-1.05E-08,1
2.13055187,-0.323685614,0.412146075,0.025179601,0.996657077,-5.82E-09,1
2.830953249,-0.162147731,0.385065302,0.024850882,0.991515006,-3.20E-09,1
3.560919575,0.00362683,0.361702176,0.025777365,0.977380018,-1.75E-09,1
4.248278988,0.152443361,0.343822297,0.026008119,0.957860481,-9.56E-10,1
4.89095371,0.252694762,0.331663632,0.024381737,0.935963405,-5.20E-10,1
5.549319141,0.288206817,0.324643689,0.021973782,0.913987431,-2.82E-10,1
6.264050965,0.268712998,0.321859729,0.0202182,0.893513428,-1.53E-10,1
6.93327509,0.221126061,0.322107278,0.019717172,0.867806454,-8.22E-11,1
7.284659983,0.18518605,0.324352188,0.019118645,0.797480931,-4.42E-11,1
7.10519683,0.182877893,0.327918591,0.017036326,0.659758647,-2.37E-11,1
6.381167451,0.200736477,0.331985305,0.013668646,0.479784113,-1.26E-11,1
5.2656903,0.223813194,0.335938829,0.011459804,0.332835203,-6.74E-12,1
3.98610941,0.355526315,0.340227977,0.012617822,0.272956144,-3.58E-12,1
2.752160378,0.845210545,0.347193799,0.016969196,0.300903877,-1.90E-12,1
1.720528448,1.696361832,0.35747178,0.022260893,0.387350017,-1.00E-12,1
0.987291408,2.613260613,0.366269119,0.027614107,0.499189032,-5.30E-13,1
0.568007429,3.333435183,0.369320537,0.031296313,0.611858005,-2.79E-13,1
0.408566879,3.776444435,0.366291328,0.032732518,0.711063621,-1.47E-13,1
0.398825506,3.930205108,0.359356232,0.031606179,0.790335151,-7.68E-14,1
0.414806376,3.741541136,0.350984807,0.0278822,0.848161843,-4.02E-14,1
0.409415064,3.219390475,0.339301852,0.022641628,0.885914871,-2.10E-14,1
0.366805485,2.476803266,0.318325818,0.018156042,0.906533577,-1.09E-14,1
0.301506328,1.665220978,0.289802477,0.015874376,0.913675574,-5.68E-15,1
0.24331298,0.924073715,0.260850154,0.01484395,0.911119689,-2.95E-15,1
0.21116137,0.373669877,0.237691507,0.015001857,0.902340622,-1.53E-15,1
0.209634148,0.093600375,0.226767558,0.016809629,0.890239599,-7.89E-16,1
0.227141446,0.074370078,0.229812028,0.01967859,0.877022824,-4.07E-16,1
0.216943872,0.233154742,0.238936335,0.022434936,0.864203505,-2.10E-16,1
0.149138963,0.468036071,0.24575735,0.024125787,0.852689035,-1.08E-16,1
0.035197228,0.704852415,0.24742441,0.0249545,0.842911784,-5.54E-17,1
-0.094156952,0.902698665,0.24498523,0.025289337,0.834968725,-2.84E-17,1
-0.211245136,1.023526567,0.241059817,0.024205201,0.821078114,-1.45E-17,1
-0.300035395,1.041763245,0.24015476,0.021081962,0.761221942,-7.43E-18,1
-0.355380458,0.985082467,0.245229983,0.01662134,0.640000871,-3.79E-18,1
-0.379183358,0.922340212,0.257094065,0.012446871,0.514646024,-1.93E-18,1
-0.376873986,0.90112413,0.274251304,0.010357523,0.443567067,-9.83E-19,1
-0.355099824,0.927778521,0.293052466,0.01068429,0.440515547,0.007668547,1
-0.320435478,0.986224215,0.309836151,0.012512179,0.488346645,0.062799445,1
-0.278711609,1.064384446,0.323100789,0.015095883,0.562161004,0.18819584,1
-0.234685718,1.181702164,0.332953142,0.017422624,0.634187604,0.358491308,1
-0.191919886,1.326995912,0.339237413,0.019379363,0.652229243,0.498053637,1
-0.152806006,1.454741628,0.341531194,0.02021806,0.587356086,0.552437271,1
-0.118699448,1.547635934,0.339671248,0.019138245,0.455212042,0.520493655,1
-0.090120549,1.626103552,0.334512831,0.016324782,0.291973529,0.431201728,1
-0.066982011,1.744658469,0.328088563,0.01307184,0.138631359,0.317374065,1
-0.048806465,1.90304498,0.322223207,0.010547641,0.056193341,0.203339382,1
-0.03491017,2.065284522,0.315685232,0.00953766,0.076924539,0.103210776,1
-0.024541726,2.220589401,0.307650561,0.010212527,0.184459908,0.023324643,1
-0.016975304,2.365781026,0.299096773,0.012250831,0.331983092,-0.034905708,1
-0.011564633,2.464329324,0.291465885,0.014377819,0.442520821,-0.072920476,1
-0.007767041,2.438693428,0.285672783,0.015695142,0.468145776,-0.09370688,1
-0.005147122,2.28443687,0.2814305,0.016382507,0.413581805,-0.093286577,1
-0.003368252,2.082204928,0.275604442,0.017125751,0.318107827,-0.035666408,1
-0.002178189,1.876681206,0.26618056,0.0177097,0.254269322,0.098467701,1
-0.00139294,1.674898534,0.254123236,0.017564946,0.267733662,0.288507305,1
-0.000881429,1.483947644,0.241543653,0.017264069,0.353025202,0.496401801,1
-0.000552221,1.315761718,0.230044237,0.017862091,0.478825413,0.688991773,1
-0.000342722,1.180610398,0.220399561,0.018548829,0.605677415,0.846521018,1
-0.000210809,1.090295501,0.212890937,0.017852001,0.672238568,0.96169622,1
-0.000128575,1.103565494,0.208796378,0.01540623,0.644889297,1.027921117,1
-7.78E-05,1.357284026,0.214115512,0.011994587,0.538115051,1.010996836,1
-4.67E-05,1.919689224,0.231463995,0.008939423,0.388998098,0.895597731,1
-2.78E-05,2.713116258,0.256316725,0.007171608,0.232728595,0.707192778,1
-1.65E-05,3.577278494,0.281514184,0.006721265,0.092709266,0.488776419,1
-9.69E-06,4.323372977,0.301883448,0.007031725,-0.019428723,0.278036311,1
-5.66E-06,4.802591316,0.315506996,0.00766996,-0.100390585,0.098531172,1
-3.29E-06,4.966716177,0.322938056,0.008281147,-0.151841295,-0.03952132,1
-1.90E-06,4.858813272,0.325750371,0.008754773,-0.178047291,-0.135162141,1
-1.09E-06,4.580928883,0.325301483,0.009055199,-0.184397705,-0.192757441,1
-6.23E-07,4.288140342,0.321870763,0.009248417,-0.176467727,-0.219204387,1
-3.54E-07,4.094457438,0.314872251,0.009900942,-0.159404493,-0.222165723,1
-2.00E-07,4.040036481,0.303583142,0.012315887,-0.129875993,-0.20899409,1
-1.13E-07,4.105363822,0.288302007,0.01650059,-0.051429528,-0.186097849,1
-6.33E-08,4.240229959,0.270603405,0.021085841,0.096409793,-0.158616314,1
-3.53E-08,4.390182075,0.253495161,0.02458397,0.29452276,-0.130330817,1
-1.96E-08,4.524840522,0.244188533,0.02672064,0.506379357,-0.103750858,1
-1.09E-08,4.633844246,0.246234712,0.028564202,0.70017507,-0.080312526,1
-5.99E-09,4.679334043,0.25728501,0.030479413,0.857243364,-0.060628483,1
-3.29E-09,4.481715692,0.273286781,0.032077836,0.971092491,-0.044739796,1
-1.80E-09,3.951814807,0.290455373,0.033156856,1.043334647,-0.03233643,1
-9.83E-10,3.252315729,0.3062576,0.033281737,1.079893705,-0.022930045,1
-5.34E-10,2.68380583,0.318354475,0.032624696,1.088421601,-0.015976118,1
-2.90E-10,2.424774963,0.325385601,0.031270582,1.076760494,-0.010950998,1
-1.57E-10,2.449079353,0.327850822,0.029098268,1.052074824,-0.007393537,1
-8.43E-11,2.554511071,0.327713269,0.026350113,1.020384984,-0.004921691,1
-4.53E-11,2.532601495,0.32476692,0.022804703,0.978695964,-0.003233278,1
-2.43E-11,2.41224202,0.318415357,0.018512669,0.89053108,-0.002097986,1
-1.30E-11,2.335879422,0.311261989,0.013905821,0.735179009,-0.001345625,1
-6.90E-12,2.392765055,0.308298178,0.009560093,0.531422634,-0.000853707,1
-3.67E-12,2.581371348,0.311912319,0.00645449,0.315432386,-0.000536084,1
-1.94E-12,2.847104176,0.320572814,0.005448667,0.118676123,-0.000333387,1
-1.03E-12,3.129574092,0.331302193,0.006488618,-0.040470109,-0.000205441,1
-5.42E-13,3.386048887,0.341788714,0.009028537,-0.15575118,-0.000125506,1
-2.85E-13,3.594611382,0.350853268,0.012262973,-0.228963717,-7.60E-05,1
-1.50E-13,3.7303799,0.358717925,0.015763764,-0.266170325,-4.57E-05,1
-7.85E-14,3.689014599,0.36573145,0.020360857,-0.275124246,-2.73E-05,1
-4.10E-14,3.366426221,0.366380236,0.026190241,-0.263739756,-1.62E-05,1
-2.14E-14,2.795910223,0.366085795,0.031981553,-0.239231507,-9.52E-06,1
-1.11E-14,2.108511545,0.372548614,0.036325846,-0.207654173,-5.57E-06,1
-5.79E-15,1.435515864,0.385316753,0.038053512,-0.173704284,-3.24E-06,1
-3.01E-15,0.862669052,0.399683499,0.03703427,-0.140714138,-1.87E-06,1
-1.56E-15,0.425940784,0.411586088,0.03458822,-0.110785437,-1.07E-06,1
-8.04E-16,0.122191442,0.417485967,0.031951124,-0.085009528,-6.14E-07,1
-4.15E-16,-0.05225138,0.408632999,0.029551118,-0.063722457,-3.49E-07,1
-2.14E-16,-0.09315802,0.381372572,0.028009393,-0.039083645,-1.98E-07,1
-1.10E-16,-0.020258941,0.341935712,0.027297844,0.029169529,-1.11E-07,1
0.001917137,0.110679459,0.300837941,0.02619089,0.164443594,-6.25E-08,1
0.021451272,0.247821185,0.27086058,0.024685387,0.349666545,-3.49E-08,1
0.094148544,0.365935633,0.259190003,0.023221627,0.549579943,-1.94E-08,1
0.231919989,0.460060279,0.264267708,0.022358188,0.733040781,-1.07E-08,1
0.401651524,0.538649462,0.279148062,0.021871468,0.87394167,-5.93E-09,1
0.530459004,0.625393095,0.296805228,0.021523045,0.925948319,-3.26E-09,1
0.571145969,0.733658492,0.312990967,0.021090807,0.875337499,-1.78E-09,1
0.527374657,0.856795008,0.326070797,0.020397698,0.785260335,-9.74E-10,1
0.429711816,0.979549583,0.3341757,0.019117786,0.714070358,-5.30E-10,1
0.310768454,1.081797256,0.33061661,0.018216114,0.643513766,-2.87E-10,1
0.194117425,1.119626628,0.311995074,0.018855539,0.540752104,-1.55E-10,1
0.093132098,1.080738231,0.281061102,0.021510871,0.404554959,-8.36E-11,1
0.013564913,1.070337261,0.243619119,0.025866811,0.255290861,-4.49E-11,1
-0.043618496,1.254910167,0.205451947,0.031314663,0.115483771,-2.41E-11,1
-0.080207142,1.703779448,0.171944453,0.036497848,-7.90E-05,-1.29E-11,1
-0.099455636,2.389612842,0.146718956,0.040543972,-0.085524562,-6.85E-12,1
-0.105244118,3.193909916,0.130493293,0.043093119,-0.141365626,-3.64E-12,1
-0.10148945,3.862544516,0.121722698,0.043832617,-0.171587833,-1.93E-12,1
-0.091733173,4.158667244,0.116960056,0.043011779,-0.181553506,-1.02E-12,1
-0.078890152,4.033820305,0.113535464,0.040511081,-0.176775021,-5.38E-13,1
-0.065146163,3.599388297,0.111684356,0.036332328,-0.162274004,-2.83E-13,1
-0.05197672,3.013473562,0.116713316,0.032023537,-0.142272985,-1.49E-13,1
-0.040246747,2.406996642,0.13180279,0.029105964,-0.120075405,-7.80E-14,1
-0.030349197,1.8604883,0.154825086,0.027366832,-0.098066217,-4.08E-14,1
-0.022348553,1.402513104,0.180814161,0.025652552,-0.077796644,-2.13E-14,1
-0.016107106,1.026962274,0.203764589,0.023479723,-0.060123229,-1.11E-14,1
-0.011383523,0.713734261,0.221115902,0.021223169,-0.045371813,-5.76E-15,1
-0.007901942,0.44661312,0.237121963,0.019908199,-0.033500437,-2.99E-15,1
-0.005395139,0.224026402,0.254082413,0.019822608,-0.024242347,-1.55E-15,1
-0.003627621,0.052355347,0.266776028,0.020089497,-0.017218986,-8.00E-16,1
0.001429533,-0.069491634,0.272055385,0.019965196,-0.012020593,0.007668547,1
0.02599231,-0.16299121,0.278482127,0.019658496,-0.008257463,0.062799445,1
0.061681717,-0.245577873,0.294063113,0.019412866,-0.005587745,0.18819584,1
0.088332765,-0.317447011,0.318399061,0.01939672,-0.003728368,0.366159855,1
0.096936406,-0.364705774,0.345025919,0.020516045,-0.002455151,0.553184534,1
0.089633466,-0.352036502,0.360692831,0.022887041,-0.001596858,0.677833666,1
0.072851286,-0.211267025,0.358118416,0.02547119,-0.001026608,0.69845767,1
0.052603102,0.078415573,0.343246137,0.027430452,-0.000652812,0.625894955,1
0.032916815,0.481595503,0.325076431,0.028019463,-0.000410855,0.497154094,1
0.015957018,1.007722117,0.307421998,0.026849767,-0.000256067,0.357028329,1
0.002614877,1.70574854,0.28846456,0.024631745,-0.00015813,0.271411521,1
-0.006979652,2.537380178,0.266398691,0.021935734,-9.68E-05,0.277472849,1
-0.013129858,3.302992448,0.241035999,0.019548295,-5.88E-05,0.355571316,1
-0.016375461,3.695357242,0.214927109,0.018062621,-3.54E-05,0.430405854,1
-0.017362665,3.576103661,0.191619406,0.017458297,-2.12E-05,0.444796624,1
-0.016747935,3.040614701,0.173465729,0.017457663,-1.26E-05,0.393293896,1
-0.015127262,2.283905485,0.161548825,0.017824117,-7.41E-06,0.299993801,1
-0.012991722,1.484648165,0.157199366,0.018606324,-4.34E-06,0.192925755,1
-0.010708927,0.76103081,0.16106823,0.019832428,-2.53E-06,0.092193953,1
-0.008525926,0.174621142,0.176537407,0.021119348,-1.46E-06,0.008506694,1
-0.006586347,-0.232938161,0.201020276,0.021528796,-8.42E-07,-0.054299151,1
-0.004954273,-0.385282712,0.223439307,0.021948432,-4.82E-07,-0.096455491,1
-0.003638844,-0.229452903,0.236144846,0.024293405,-2.75E-07,-0.120330599,1
-0.002615733,0.173722022,0.242739331,0.028794018,-1.56E-07,-0.129296905,1
-0.001843781,0.657796194,0.249378958,0.033443589,-8.78E-08,-0.127060181,1
-0.001276523,1.015335712,0.258970198,0.035912081,-4.93E-08,-0.117215499,1
-0.000869305,1.136406912,0.274151787,0.035309106,-2.75E-08,-0.102938759,1
-0.000583022,1.040652401,0.295559785,0.032239108,-1.53E-08,-0.086797777,1
-0.000385521,0.810381787,0.320324285,0.027943735,-8.50E-09,-0.070680004,1
-0.000251587,0.529199061,0.343238822,0.02410514,-4.70E-09,-0.055820199,1
-0.000162177,0.256253161,0.356632089,0.023199774,-2.58E-09,-0.042897103,1
-0.000103347,0.024577426,0.365697179,0.025441923,-1.42E-09,-0.032163852,1
-6.52E-05,-0.152009831,0.378530795,0.029179629,-7.74E-10,-0.023582035,1
-4.07E-05,-0.27175526,0.396979337,0.032848124,-4.21E-10,-0.016939276,1
-2.51E-05,-0.339894901,0.419134342,0.035635055,-2.29E-10,-0.01194059,1
-1.54E-05,-0.365380293,0.439337937,0.037647638,-1.24E-10,-0.008271857,1
-9.35E-06,-0.358676311,0.439896541,0.039731404,-6.67E-11,-0.005638755,1
-5.63E-06,-0.330185584,0.411869193,0.042289357,-3.58E-11,-0.003786714,1
-3.37E-06,-0.289152612,0.362920754,0.044754218,-1.92E-11,-0.002507758,1
-2.00E-06,-0.243020558,0.306914393,0.047000493,-1.03E-11,-0.001639279,1
-1.18E-06,-0.19720323,0.256933803,0.049470409,-5.48E-12,-0.001058588,1
-6.91E-07,-0.155185158,0.22681323,0.052154937,-2.91E-12,-0.000675828,1
-4.02E-07,-0.118830819,0.22718168,0.054655027,-1.55E-12,-0.000426855,1
-2.33E-07,-0.088785317,0.252802315,0.056590318,-8.18E-13,-0.00026689,1
-1.34E-07,-0.06487456,0.284989071,0.057899783,-4.32E-13,-0.000165288,1
-7.66E-08,-0.046448026,0.309311007,0.059009238,-2.27E-13,-0.000101447,1
-4.36E-08,-0.032639444,0.327851272,0.059724814,-1.20E-13,-6.17E-05,1
-2.47E-08,-0.022544072,0.33786597,0.059590521,-6.27E-14,-3.73E-05,1
-1.39E-08,-0.015324732,0.331066921,0.058339423,-3.28E-14,-2.23E-05,1
-7.81E-09,-0.010264057,0.306942564,0.056685221,-1.71E-14,-1.33E-05,1
-4.36E-09,-0.006780368,0.275684844,0.055255081,-8.92E-15,-7.84E-06,1
-2.43E-09,-0.004421738,0.247190183,0.054153412,-4.64E-15,-4.60E-06,1
-1.35E-09,-0.002849032,0.224469925,0.05363635,-2.41E-15,-2.68E-06,1
-7.42E-10,-0.001815063,0.205591143,0.053958678,-1.25E-15,-1.55E-06,1
-4.08E-10,-0.00114412,0.187967867,0.053983194,-6.45E-16,-8.96E-07,1
0.001533709,-0.000714016,0.170669892,0.052167874,-3.33E-16,-5.13E-07,1
0.014860453,-0.000441415,0.155137009,0.047360114,-1.72E-16,-2.93E-07,1
0.056479001,-0.000270468,0.147116132,0.039437595,-8.84E-17,-1.66E-07,1
0.129690723,-0.000164332,0.150266235,0.029461711,-4.54E-17,-9.38E-08,1
0.222018573,-9.91E-05,0.164154681,0.019129976,-2.33E-17,-5.27E-08,1
0.316382547,-5.93E-05,0.187845085,0.010528697,-1.19E-17,-2.95E-08,1
0.399520635,-3.52E-05,0.21860184,0.005812171,-6.09E-18,-1.64E-08,1
0.464407015,-2.08E-05,0.251648946,0.006233076,-3.11E-18,-9.11E-09,1
0.509217878,0.013791221,0.281494664,0.011005351,-1.59E-18,-5.03E-09,1
0.537701295,0.110731353,0.301037821,0.018124168,-8.07E-19,-2.77E-09,1
0.574093075,0.308405756,0.306876274,0.025441678,-4.10E-19,-1.52E-09,1
0.676664125,0.508427458,0.300945294,0.031525569,-2.08E-19,-8.31E-10,1
0.871099946,0.617392479,0.286994385,0.035428246,-1.06E-19,-4.52E-10,1
1.128642927,0.615643122,0.266194048,0.036893664,-5.35E-20,-2.46E-10,1
1.399442152,0.532506326,0.239709666,0.036946628,-2.70E-20,-1.33E-10,1
1.641102824,0.408752692,0.211441008,0.037006715,-1.36E-20,-7.17E-11,1
1.814833359,0.27681607,0.190648394,0.037641129,-6.88E-21,-3.86E-11,1
1.848524891,0.164938163,0.183585939,0.038546607,-3.47E-21,-2.07E-11,1
1.697241897,0.133450463,0.186328338,0.039638933,-1.75E-21,-1.11E-11,1
1.393864587,0.239461468,0.191772459,0.041109578,0.007668547,-5.90E-12,1
1.033711765,0.439056186,0.196625156,0.04181418,0.062799445,-3.14E-12,1
0.718520722,0.615475332,0.202681913,0.040585306,0.18819584,-1.67E-12,1
0.474451871,0.7203122,0.211567363,0.037188011,0.366159855,-8.82E-13,1
0.275236088,0.778824346,0.221203278,0.034225173,0.560853082,-4.66E-13,1
0.100835277,0.822714746,0.229064686,0.033479041,0.740633111,-2.45E-13,1
-0.049170427,0.86400479,0.235103204,0.034690447,0.88665351,-1.29E-13,1
-0.167427678,0.901193745,0.240154443,0.037414775,0.992054809,-6.76E-14,1
-0.249209147,0.929648714,0.244126841,0.040673244,1.058007176,-3.54E-14,1
-0.295505078,0.946819192,0.245956867,0.043284551,1.089992892,-1.85E-14,1
-0.311681729,0.952988442,0.245283589,0.045013138,1.095265586,-9.63E-15,1
-0.305037997,0.950201364,0.24223206,0.0452448,1.081331819,-5.01E-15,1
-0.282906462,0.947587214,0.237274975,0.043568306,1.055087184,-2.60E-15,1
-0.251633975,0.983328401,0.231071046,0.040300219,1.02234511,-1.35E-15,1
-0.216223174,1.084514155,0.223780414,0.035561939,0.979956391,-6.97E-16,1
-0.1795692,1.212569424,0.213243802,0.029516636,0.891332614,-3.60E-16,1
-0.13672146,1.272266773,0.198410342,0.022774718,0.735683417,0.007668547,1
-0.069380194,1.196014873,0.181927413,0.016448941,0.531736945,0.062799445,1
0.028215482,0.99121073,0.170469971,0.011522951,0.315626428,0.180527292,1
0.140132466,0.71316958,0.162793808,0.009586268,0.118794866,0.30336041,1
0.231486686,0.422254264,0.153949205,0.012230198,-0.040398047,0.372657242,1
0.275285806,0.161397973,0.142302639,0.019622351,-0.155707792,0.374473256,1
0.269297343,-0.047272203,0.129350629,0.030003199,-0.228937789,0.325800428,1
0.228178156,-0.19740415,0.11814121,0.040676537,-0.26615494,0.251421699,1
0.170133966,-0.292250568,0.113827066,0.049306262,-0.275115179,0.171353666,1
0.109483818,-0.340022178,0.117772404,0.055430576,-0.263734447,0.097938082,1
0.055000505,-0.350937041,0.127359531,0.058875259,-0.239228418,0.03725841,1
0.010930801,-0.335425935,0.139599552,0.059838972,-0.207652386,-0.008661073,1
-0.021474924,-0.303030256,0.153378355,0.059061255,-0.173703255,-0.040178402,1
-0.042754048,-0.261752835,0.167974779,0.057089458,-0.14071355,-0.058986709,1
-0.054432326,-0.217758741,0.183758503,0.054498827,-0.110785102,-0.067462245,1
-0.058501562,-0.175360181,0.205851587,0.052152638,-0.085009339,-0.068213051,1
-0.05705845,-0.137210668,0.22974738,0.050501084,-0.06372235,-0.063745682,1
-0.052051576,-0.104622602,0.24586933,0.050081451,-0.046752132,-0.056235259,1
-0.045121295,-0.077927135,0.250199002,0.050371241,-0.033629882,-0.047399747,1
-0.037524728,-0.056814112,0.245460244,0.049910149,-0.023752227,-0.038468824,1
-0.030131572,-0.04061468,0.240786467,0.04728913,-0.0164933,-0.030224047,1
-0.023469262,-0.028512017,0.244115761,0.042696271,-0.011273133,-0.023080959,1
-0.017794279,-0.019682142,0.256690308,0.037532402,-0.007592327,-0.017186076,1
-0.013169887,-0.012609381,0.275298683,0.032993362,-0.005043291,-0.004840518,1
-0.009536832,0.004222289,0.293105272,0.029981432,0.004361503,0.053880465,1
-0.006769977,0.069419139,0.30456603,0.029359901,0.060657061,0.181955259,1
-0.004719007,0.198295757,0.308853921,0.030476365,0.186823692,0.361868214,1
-0.003234588,0.347905323,0.307982696,0.031534861,0.365290416,0.557948434,1
-0.002182931,0.451746187,0.304278619,0.031582664,0.56030773,0.738696028,1
-0.001452107,0.477056064,0.299412464,0.030962272,0.740294299,0.877710748,1
-0.000953075,0.43306184,0.295014129,0.0308423,0.886444913,0.928427836,1
-0.000617749,0.347520045,0.292794643,0.031824235,0.991927479,0.869280288,1
-0.000395735,0.247325167,0.294029381,0.033797304,1.05793008,0.723496042,1
-0.000250737,0.151021715,0.296778714,0.036168448,1.089946572,0.534200887,1
-0.000157232,0.068754171,0.298942673,0.038674722,1.09523796,0.340567129,1
-9.76E-05,0.008872905,0.294670831,0.040968944,1.081315456,0.168352619,1
0.005307902,-0.010525249,0.282693604,0.042141436,1.055077557,0.030240807,1
0.038554978,-0.000475883,0.268350812,0.041223486,1.022339482,-0.070412208,1
0.087755302,0.021604178,0.257149526,0.037945796,0.987621669,-0.13587884,1
0.124561499,0.082265099,0.251327337,0.033428699,0.95413017,-0.171397068,1
0.136277327,0.203367219,0.250495969,0.029268002,0.923878171,-0.183441377,1
0.125841326,0.371345559,0.253239048,0.026474963,0.89789618,-0.178611414,1
0.102211521,0.554591299,0.258101608,0.025561893,0.876479157,-0.162919318,1
0.073779298,0.724128927,0.263974464,0.026649268,0.859427777,-0.141370745,1
0.046165721,0.860404594,0.270714785,0.029400688,0.846255351,-0.117785775,1
0.022389462,0.941168812,0.280446342,0.033233891,0.836346954,-0.087141744,1
0.003690576,0.931899461,0.291612919,0.038099282,0.821400804,-0.011259644,1
-0.009753814,0.825039388,0.299274744,0.045772537,0.761038487,0.1318666,1
-0.018371345,0.649611146,0.300755128,0.056989184,0.631954556,0.324329172,1
-0.022919509,0.447407456,0.298184761,0.06975287,0.45143751,0.530456341,1
-0.024304152,0.25327586,0.299854431,0.081669786,0.255005681,0.711310246,1
-0.023445034,0.088443958,0.315169239,0.091351427,0.074059612,0.808706348,1
-0.021176971,-0.03806502,0.345670889,0.098062683,-0.072731828,0.79343952,1
-0.018187725,-0.125540729,0.38536856,0.101839285,-0.178636301,0.684791065,1
-0.014992106,-0.178043871,0.424814755,0.103407099,-0.244913021,0.524429898,1
-0.011936075,-0.201925892,0.449669692,0.103804955,-0.277105431,0.351530868,1
-0.00922076,-0.2042481,0.451605662,0.104893728,-0.282508426,0.192661428,1
-0.006935913,-0.191796376,0.434840832,0.10811775,-0.268655974,0.061736271,1
-0.005094342,-0.170486702,0.417099379,0.113163376,-0.242461603,-0.036485786,1
-0.003662005,-0.145056434,0.410512019,0.118563277,-0.20975032,-0.102886021,1
-0.002581282,-0.118979393,0.411378914,0.122783342,-0.175048851,-0.14145617,1
-0.001787125,-0.094547965,0.403004654,0.124471035,-0.141567241,-0.157651641,1
-0.001217024,-0.073061153,0.377994799,0.122921129,-0.111321177,-0.157312148,1
-0.000816229,-0.055059936,0.355456715,0.118668269,-0.08534272,-0.145939459,1
-0.000539729,-0.040562694,0.352746178,0.112270198,-0.063927788,-0.128241412,1
-0.000352222,-0.029269843,0.369877738,0.104587322,-0.046877637,-0.107903147,1
-0.000227048,-0.020723019,0.396727915,0.09719894,-0.033705927,-0.087547987,1
-0.000144685,-0.014416671,0.423573169,0.091002496,-0.023797946,-0.06883669,1
-9.12E-05,-0.009867784,0.44558181,0.086037395,-0.016520584,-0.052646988,1
-5.69E-05,-0.006652993,0.463330771,0.083159477,-0.011289302,-0.039280729,1
-3.52E-05,-0.004422874,0.478860041,0.083103523,-0.007601844,-0.028659918,1
-2.16E-05,-0.002901914,0.502102229,0.084575016,-0.005048858,-0.020489302,1
-1.31E-05,-0.001880703,0.536034113,0.085215486,-0.003310281,-0.014377264,1
-7.89E-06,-0.001204875,0.560575878,0.084231699,-0.002144254,-0.00991661,1
-4.72E-06,-0.000763572,0.558627717,0.082304373,-0.001373222,-0.006732091,1
-2.80E-06,-0.000478982,0.535886108,0.078425002,-0.000870053,-0.004503326,1
-1.65E-06,-0.000297578,0.507225103,0.071844451,-0.000545701,-0.002971366,1
0.009968145,-0.0001832,0.48247029,0.0640547,-0.000339009,-0.001935599,1
0.094675246,-0.000111817,0.466027049,0.057880317,0.007459839,-0.001245858,1
0.349496186,-6.77E-05,0.463360742,0.05481415,0.062672052,-0.000792939,1
0.771421861,-4.07E-05,0.472403986,0.05558746,0.180450162,-0.000499371,1
1.227711202,-2.42E-05,0.484438481,0.0595447,0.30331407,-0.000311377,1
1.570628375,-1.44E-05,0.488305539,0.064700393,0.380298152,-0.000192343,1
1.737511209,-8.45E-06,0.478953164,0.069162485,0.437256333,-0.000117765,1
